disease_id,canonical_name,keep,merge_candidate,duplicate_of,rename_needed,missing_presentations,missing_findings,missing_keywords,missing_diagnostics,missing_treatments,missing_complications,source_status_problem,relationship_problem,priority,action_taken
DIS-NEUR-047,Juvenile myoclonic epilepsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-048,Childhood absence epilepsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-049,Temporal-lobe epilepsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-050,Lennox-Gastaut syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-051,West syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-052,Dravet syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-053,Migraine without aura,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-054,Migraine with aura,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-055,Hemiplegic migraine,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-056,Cluster headache,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-057,Trigeminal neuralgia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-058,Idiopathic intracranial hypertension,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-059,Intracranial hypotension,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-061,Post-dural-puncture headache,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-062,Acute bacterial meningitis,true,false,,false,0,0,3,0,0,0,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-063,Viral meningitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-064,Tuberculous meningitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-065,Cryptococcal meningitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-N-0064,Encephalitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-067,HSV encephalitis,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-068,Brain abscess,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-070,Neurosyphilis,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-071,Progressive multifocal leukoencephalopathy,true,false,,false,0,0,3,0,0,1,transparent unverified status,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-N-0065,Multiple sclerosis,true,false,,false,0,0,0,0,0,0,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-073,Clinically isolated syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-074,Neuromyelitis optica spectrum disorder,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-075,MOG antibody-associated disease,true,false,,false,0,0,3,0,0,1,transparent unverified status,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-076,Acute disseminated encephalomyelitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-077,Transverse myelitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-078,Optic neuritis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-N-0068,Guillain-Barre syndrome,true,false,,false,0,0,2,0,0,0,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-080,Chronic inflammatory demyelinating polyneuropathy,true,false,,false,0,0,3,0,0,1,transparent unverified status,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-081,Autoimmune encephalitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-082,Anti-NMDA receptor encephalitis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-N-0066,Parkinson disease,true,false,,false,0,0,0,0,0,0,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-084,Drug-induced parkinsonism,true,false,,false,0,0,2,0,0,1,transparent unverified status,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-085,Multiple system atrophy,true,false,,false,0,0,3,0,0,1,transparent unverified status,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-086,Progressive supranuclear palsy,true,false,,false,0,0,3,0,0,1,transparent unverified status,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-087,Essential tremor,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-088,Huntington disease,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-089,Wilson disease,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-090,Tourette disorder,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-091,Tardive dyskinesia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-092,Acute dystonia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-093,Akathisia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-094,Neuroleptic malignant syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-095,Serotonin syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-096,Alzheimer disease,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-097,Dementia with Lewy bodies,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-098,Frontotemporal dementia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-099,Normal-pressure hydrocephalus,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-100,Creutzfeldt-Jakob disease,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-101,Wernicke encephalopathy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-102,Korsakoff syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-N-0067,Myasthenia gravis,true,false,,false,0,0,2,0,0,0,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-104,Myasthenic crisis,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-105,Cholinergic crisis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-106,Lambert-Eaton myasthenic syndrome,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-107,Botulism,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-108,Duchenne muscular dystrophy,true,false,,false,0,0,1,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-111,Rhabdomyolysis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-112,Malignant hyperthermia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-113,Diabetic polyneuropathy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-114,Vitamin B12 deficiency neuropathy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-116,Ulnar neuropathy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-117,Common peroneal neuropathy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-118,Bell palsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-119,Ramsay Hunt syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-125,Anterior spinal artery syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-126,Brown-Sequard syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-127,Syringomyelia,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-128,Amyotrophic lateral sclerosis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-129,Glioblastoma,true,false,,false,0,0,2,0,0,0,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-130,Oligodendroglioma,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-131,Meningioma,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-132,Vestibular schwannoma,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-133,Pituitary adenoma,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-134,Medulloblastoma,true,false,,false,0,0,2,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-135,Primary CNS lymphoma,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-136,Brain metastases,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-137,Increased intracranial pressure,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-138,Obstructive hydrocephalus,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-139,Communicating hydrocephalus,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-140,Uncal herniation,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-141,Papilledema,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,1,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-142,Oculomotor nerve palsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-143,Abducens nerve palsy,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-144,Internuclear ophthalmoplegia,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-145,Horner syndrome,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-146,Benign paroxysmal positional vertigo,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-147,Vestibular neuritis,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-148,Central vertigo,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
DIS-NEUR-149,Cerebellar stroke,true,false,,false,0,0,3,0,0,1,topic-level sources remain partial,none,2,"Expanded presentations, findings, diagnostics, treatments, and directional differentials; remaining gaps are reported transparently."
